author_name,paper_id
S Yovine,140071
D Harel,140071
A Pnueli,140071
J Stavi,140071
D Lee,140071
M Yannakakis,140071
O Maler,140071
Z Manna,140071
A Pnueli,140071
J DeBakker,140071
K Huizing,140071
W DeRoever,140071
G Rozenberg,140071
X Nicollin,140071
J Sifakis,140071
A Olivero,140071
S Yovine,140071
X Nicollin,140071
J Sifakis,140071
S Yovine,140071
I DeBakker,140071
K Huizing,140071
W DeRoever,140071
G Rozenberg,140071
F Wang,140071
A Mok,140071
E Emerson,140071
P Sansom,749748
S Peyton,749748
C Polychronopoulos,35897
M Girkar,35897
M Haghighat,35897
C Lee,35897
B Leung,35897
D Schouten,35897
A Back,474321
D Rus,474321
S Adjerid,3723
J Flaherty,3723
I Ska,3723
K Lau,3750
M Ornaghi,3750
K Lau,3751
M Ornaghi,3751
S Tarnlund,3751
P Curtis,598
J Rauen,598
S Ghemawat,88168
S Edwards,173511
S Edwards,173511
Y Sakakibara,35921
M Brown,35921
R Hughey,35921
I Saira,35921
M Kimmen,35921
S Rebecca,35921
C Underwood,35921
D Haussler,35921
S Wright,35962
H Bodlaender,317982
B DeFluiter,317982
S Zhu,572090
D Mumford,572090
J Baeten,617
J Bergstra,617
M Reniers,617
B Lampson,636
N Lynch,636
J StgaardAndersen,636
K Chiu,298057
M Herf,298057
P Shirley,298057
S Swamy,298057
C Wang,298057
K Zimmerman,298057
P Tu,441063
D Padua,441063
M Slater,3873
M Usoh,3873
A Steed,3873
J Srivastava,29453
G Elsesser,29453
K Rusi,140275
F Carl,140275
H Smith,140275
D Ron,29495
Y Singer,29495
J ChuCarroll,572173
M Brown,572173
M Wolverton,3931
J Steiner,3943
P Athena,3943
C Neuman,3943
J Schiller,3943
P Athena,3943
S Savage,618910
H Tokuda,618910
P Chen,3967
W Teck,3967
G Ng,3967
C Rajamani,3967
J Eykholt,3974
S Kleiman,3974
S Barton,3974
R Faulkner,3974
A Shivalingiah,3974
M Smith,3974
D Stein,3974
J Voll,3974
M Weeks,3974
D Williams,3974
I SunSoft,3974
D Long,3980
J Carroll,3980
K Stewart,3980
P Mockapetris,3980
S Mourad,3980
D Andrews,3980
D Ungar,61520
D Ungar,61520
F Jackson,61520
D Ungar,61520
C Weinstock,61520
A Degtyarev,61561
Y Gurevich,61561
P Narendran,61561
M Veanes,61561
A Voronkov,61561
R Kurt,29520
M Sarkar,212568
S Snibbe,212568
O Tversky,212568
S Reiss,212568
P JeanPierre,834
M Frank,846
J Foley,846
M Pollack,55011
D Joslin,55011
C Imai,415809
L Cabrera,29601
D Long,29601
E Lee,29621
D Terzopoulos,572314
H Qin,572314
C Stein,206086
J Wein,206086
G Ganger,29695
Y Patt,29695
J Cong,716759
Y Ding,716759
T Gao,716759
K Chen,716759
A Sabry,611198
P Wadler,611198
G John,441399
D Chen,88582
H Su,88582
P Yew,88582
R Andrew,310312
G Prof,310312
D Long,310312
P Charles,310312
M Dr,310312
K Taylor,310312
D John,310312
W Dean,310312
N McKenzie,572414
J Doyle,29772
B Mukherjee,206194
K Schwan,206194
P Gopinath,206194
A Raha,572476
S Kamat,572476
W Zhao,572476
M Haghighat,88621
C Polychronopoulos,88621
J Chu,265062
I Robertson,239615
J Sa,239615
B Warboys,239615
B Nuseibeh,239615
R Bruynooghe,239615
R Snowdon,239615
R Greenwood,239615
M Singh,29813
V Lo,167498
S Rajopadhye,167498
M Mohamed,167498
S Gupta,167498
B Nitzberg,167498
J Arne,167498
X Telle,167498
M Poesio,29826
G Ferguson,29826
P Heeman,29826
C Hwang,29826
D Traum,29826
J Allen,29826
N Martin,29826
L Schubert,29826
A Cassandra,212802
M Littman,212802
N Zhang,212802
B Sean,108602
Y LeCun,298539
P Simard,298539
B Pearlmutter,298539
A Sabry,611392
M Felleisen,611392
F Bauer,697027
A Varma,697027
F Bauer,697037
A Varma,697037
H Salama,697048
I Viniotis,697048
D Reeves,697048
T Sheu,697048
L Foner,61937
S Kamin,310579
A Gupta,29922
V Kumar,29922
M Lin,29932
R Tsang,29932
D Du,29932
A Klietz,29932
S Saroff,29932
S Sechrest,29985
S Sechrest,29987
M McClennen,29987
F Demers,298625
J Malenfant,298625
R Michalski,55404
K Kaufman,55404
P VanHentenryck,88857
D McAllester,88857
D Kapur,88857
N Max,409697
J Breese,310662
D Heckerman,310662
F Ricci,239888
D Aha,239888
K Harker,566169
L Kalampoukas,108893
A Varma,108893
K Ramakrishnan,108893
F But,298739
A Waibel,298739
P Pardalos,304101
E Griewank,304101
B Pierce,298793
D Sangiorgi,298793
E Veach,409710
L Guibas,409710
P Torr,310704
A Zisserman,310704
D Murray,310704
G Georgiannakis,271986
C Houstis,271986
S Kapidakis,271986
M Karavassili,271986
A Labrinidis,271986
M Marazakis,271986
E Markatos,271986
M Mavronicolas,271986
C Nikolaou,271986
S Chabridon,271986
E Gelenbe,271986
E Born,271986
L Richter,271986
R Riedl,271986
U Editors,271986
M Karavassili,271986
C Nikolaou,271986
E Felt,167760
E Charbon,167760
E Malavasi,167760
A SangiovanniVincentelli,167760
R Lutz,22181
R Golding,134345
K Taylor,134345
G Cybenko,566228
R Gray,566228
K Moizumi,566228
M Hirschl,566257
D Kotz,566257
Y Minsky,566283
R VanRenesse,566283
F Schneider,566283
S Stoller,566283
D Turner,298801
D Ph,298801
Z Ammarguellat,49017
B Ang,49018
A Caro,49018
S Glim,49018
A Shaw,49018
W Ludwell,49027
Z Harrison,49027
D Thaler,697358
C Ravishankar,697358
K Kotay,304262
D Kotz,304262
L Shuler,55686
C Jong,55686
R Riesen,55686
D VanDresser,55686
A Maccabe,55686
L Ann,55686
F Mack,55686
V Singh,769566
V Kumar,769566
G Agha,769566
C Tomlinson,769566
S Anastasiadis,134439
K Sevcik,134439
A Tripathi,566313
N Karnik,566313
B Freisleben,55705
P Merz,55705
G Karypis,769632
V Kumar,769632
M Farrens,167981
A Pleszkun,167981
M Farrens,167982
P Ng,167982
P Nico,167982
D Leake,101144
T Cormen,363273
D Nicol,363273
C Phillips,81284
C Stein,81284
E Torng,81284
J Wein,81284
W Hall,81284
G Roman,435491
K Cox,435491
C Bischof,304465
A Griewank,304465
D Juedes,304465
E Houstis,304465
Y Muraoka,304465
G Corliss,304469
A Griewank,304469
T Robey,304469
S Wright,304469
Z Ariola,101220
Z Ariola,101221
J Klop,101221
M Karpinski,22497
W Rytter,22497
Z Ariola,101222
J Klop,101222
L Vicisano,134677
J Crowcroft,134677
D Steier,81357
J Laird,81357
A Newell,81357
P Rosenbloom,81357
D Steier,81357
I Stobie,81357
M Tambe,81357
P Rosenbloom,81357
W Wolfe,81357
W Chun,81357
M Tambe,81357
D Kalp,81357
A Gupta,81357
C Forgy,81357
B Milnes,81357
A Newell,81357
M Tambe,81357
A Newell,81357
P Rosenbloom,81357
A Rosenbloom,81357
P Rosenbloom,81357
P Rosenbloom,81357
A Russell,81357
B Russell,81357
G Newell,81357
A Newell,81357
J Brunekreef,402194
J Katoen,402194
R Koymans,402194
S Mauw,402194
R McNaughton,128130
Z Li,769863
T Nguyen,769863
M Henzinger,22576
T Henzinger,22576
P Kopke,22576
S Brandt,736467
O Madsen,736467
R Jones,808645
J Laird,808645
M Tambe,808645
P Rosenbloom,808645
Z Wang,670869
J Crowcroft,670869
G Barequet,670882
A Briggs,670882
M Dickerson,670882
M Goodrich,670882
V VanDegraad,81463
V Vanhet,81463
C VanDecanen,81463
J Herman,81463
G Deventer,81463
I Foster,912901
D Kohr,912901
J Rakesh,912901
K Choudhary,912901
I Hayes,265880
C Jones,265880
J Nicholls,265880
M Fleck,16056
D Forsyth,16056
C Bregler,16056
C VonDerMalsburg,49489
S Cho,769945
Y Song,769945
J Erickson,670950
O Madsen,736579
P Kawalek,363507
M Borella,81521
B Mukherjee,81521
F Jia,81521
S Ramamurthy,81521
D Banerjee,81521
J Iness,81521
D Gustavson,81530
Q SCIzzL,81530
P Krishna,193710
S Sethuraman,16158
M Siegel,16158
A Jordan,16158
D Touretzky,631017
M Mozer,631017
M Hasselmo,631017
G Goodhill,631017
S Finch,631017
T Sejnowski,631017
R Thekkath,232598
S Eggers,232598
J Brousseau,101504
C Drouin,101504
G Foster,101504
P Isabelle,101504
R Kuhn,101504
Y Normandin,101504
P Plamondon,101504
R Nikhil,22787
A James,22787
H Shail,22787
A Lennart,22787
A JanWillem,22787
M Zhou,22787
J Miller,22796
M Feeley,22796
M Feeley,22797
J Miller,22797
Z Lin,101577
A Saberi,101577
A Stoorvogel,101577
R Mantri,101577
M Simard,605620
J Michalakes,81612
R Nanjundiah,81612
D Kurlander,795529
A Udaya,81655
S Cengiz,81655
K Alaettinoglu,81655
I DussaZieger,81655
A Biliris,193849
S Dar,193849
N Gehani,193849
J Liedtke,16200
S Soderland,16224
P Chan,22826
M Schlag,22826
M Martin,22826
D Kapur,592367
M Subramaniam,592367
P Bro,16270
M Mike,16270
P Tarui,16270
B Arons,494743
C Binding,494743
K Lantz,494743
C Schmandt,494743
P Asente,494743
R Swick,494743
X Press,494743
C Binding,494743
C Schmandt,494743
K Lantz,494743
B Arons,494743
A Birrell,494743
B Nelson,494743
D Comer,494743
D Hindus,494743
C Schmandt,494743
S Manandhar,494743
J Ousterhout,494743
R Scheifler,494743
J Gettys,494743
C Schmandt,494743
M McKenna,494743
J Stankovic,494743
L Stifelman,494743
L Stifelman,494743
C Wong,494743
W Yamamoto,494743
S Stanton,494743
S Forrest,566966
T Jones,566966
S Wright,81751
D Beaver,435944
J Feigenbaum,435944
J Kilian,435944
P Rogaway,435944
W Blume,226100
R Eigenmann,226100
L Rauchwerger,226115
D Padua,226115
C Wittenbrink,834419
R Golding,160571
B Janssen,160575
M Spreitzer,160575
N Gehani,49799
H Jagadish,49799
O Shmueli,49799
B Averick,22999
J More,22999
C Bischof,22999
A Carle,22999
A Griewank,22999
I Foster,357203
S Tuecke,357203
D Kotz,291620
P Crow,291620
B Arnold,363851
A VanDeursen,363851
M Singh,160614
S Graf,232816
B Steffen,232816
G Luttgen,232816
B Maggs,226269
L Matheson,226269
R Tarjan,226269
A Dave,232847
M Sefika,232847
R Campbell,232847
J Mylopoulos,363902
V Chaudhri,363902
D Plexousakis,363902
T Topaloglou,363902
R Levinson,533760
G Ellis,533760
E Lusk,828044
W Mccune,828044
C Giles,49983
S Hanson,49983
J Cowan,49983
T Mitchell,49983
S Thrun,49983
R Bagrodia,128746
W Chu,128746
L Kleinrock,128746
G Popek,128746
B Jawerth,631493
Y Liu,631493
W Sweldens,631493
R Grzeszczuk,461684
D Terzopoulos,461684
L Masinter,860157
E Ostrom,860157
L Masinter,860157
E Ostrom,860157
M Ponamgi,330656
D Manocha,330656
M Lin,330656
T Christina,187671
A Burbeck,187671
S Pizer,187671
N Nieuwejaar,42092
D Kotz,42092
K Paliwoda,160828
J Sanders,160828
P Schneider,154281
J Wilhelms,154281
M Goss,16621
J Ross,16621
B Mark,16621
R Stevens,16621
A Fuegi,16621
R Lutz,128841
J Wong,128841
R Macklem,527312
G Leavens,887019
A Baker,887019
G Leavens,887019
A Baker,887019
S Zhu,187719
A Yuille,187719
C Plaisant,187754
G Marchionini,187754
T Bruns,187754
A Komlodi,187754
L Campbell,187754
W Hayes,187771
J Magee,16702
N Dulay,16702
S Eisenbach,16702
J Kramer,16702
P Bucher,592878
K Karplus,592878
N Moeri,592878
K Hofmann,592878
P Bucher,592878
K Karplus,592878
N Moeri,592878
K Hofmann,592878
K Karplus,592895
W Maass,42228
M Warmuth,42228
P Devanbu,42251
K Farkas,226657
P Chow,226657
N Jouppi,226657
Z Vranesic,226657
J Fessler,703934
G Nason,631766
B Silverman,631766
O Lehrmann,69108
M Boris,69108
M MollerPedersen,69108
I Foster,252127
J Geisler,252127
B Nickless,252127
W Smith,252127
S Tuecke,252127
D Lomet,285566
G VonLaszewski,252140
D Lomet,357765
N McKenzie,154557
L McMurchie,154557
C Ebeling,154557
Y Jiang,16973
E Richards,16973
E Richards,16973
F Cummins,887306
R Port,887306
E Mazer,69285
J Manuel,69285
A Bessiere,69285
B Chen,828521
A Vestjens,828521
A Bonner,154646
A Bonner,154647
G Barendregt,42491
H VanLeeuwen,42491
E Barendsen,42492
S Smetsers,42492
H Davulcu,154652
M Kifer,154652
C Ramakrishnan,154652
I Ramakrishnan,154652
W Harrison,226827
Z Ammarguellat,226827
M Wulfekuhler,553109
W Punch,553109
W Hall,553109
R Reiter,154684
R Lea,180100
C Jacquemot,180100
E Pillevesse,180100
M Holsheimer,42536
A Siebes,42536
B Awerbuch,121317
A Awerbuch,121317
F Azar,121317
L Awerbuch,121317
D Schmidt,252473
S Vinoski,252473
S Anthony,42663
E Stephen,42663
A Edwards,42663
A Girault,42664
B Lee,42664
E Lee,42664
J VanDenAkker,586700
C Hurkens,586700
M Savelsbergh,586700
U Nestmann,350133
B Pierce,350133
B Pierce,350135
S Chodnekar,455731
V Srinivasan,455731
A Vaidya,455731
A Sivasubramaniam,455731
C Das,455731
B Pierce,350140
D Turner,350140
B Appelbe,180337
D Bergmark,180337
S Huffman,36100
C Miller,36100
J Laird,36100
M Littman,36126
B Wei,69579
G Stoll,69579
D Clark,69579
E Felten,69579
K Li,69579
P Hanrahan,69579
I Stanoi,860843
D Agrawal,860843
A El,860843
M Abadi,36171
G Plotkin,36171
A Andersson,121523
P Bro,121523
M Soren,121523
R Thorup,121523
J Torrellas,4037
A Gupta,4037
J Hennessy,4037
J Seligmann,42799
S Grarup,42799
G Skovbjerg,121526
F Peter,121526
B Miltersen,121526
S Skyum,121526
K Herndon,481218
R Zeleznik,481218
D Robbins,481218
D Brookshire,481218
S Conner,481218
A VanDam,481218
P Miltersen,121532
P Tsaparas,586835
R Hanson,854372
S Software,854372
J Stutz,854372
P Cheeseman,854372
M Suzuki,828970
T Katayama,828970
R Schlichting,828970
M Furer,4198
B Raghavachari,4198
G John,520156
K Dhara,36334
G Leavens,36334
K Dhara,36334
G Leavens,36334
R Golding,723441
D Long,723441
L DeRose,318428
D Padua,318428
C Huang,318429
P Sadayappan,318429
U Banerjee,318429
D Gelernter,318429
A Nicolau,318429
D Padua,318429
L DeRose,318429
K Gallivan,318429
E Gallopoulos,318429
B Marsolf,318429
D Padua,318429
L Lakshmanan,678145
F Sadri,678145
M Johnston,69895
F Busa,69895
Y Bengio,4323
P Frasconi,4323
J Koza,377317
D Goldberg,377317
D Fogel,377317
W Langdon,377317
S Tahar,318527
Z Zhou,318527
X Song,318527
E Cerny,318527
M Langevin,318527
T Kailath,148721
V Olshevsky,148721
R McDowell,475044
D Miller,475044
C Palamidessi,475044
M Hill,4495
A Smith,4495
J Baer,4495
W Wang,4495
P Heidelberg,4495
H Stone,4495
D Nicol,4495
",G Greenberg",4495
B Lubachevsky,4495
F Dahlgren,4495
D Grundwald,4495
G Nutt,4495
A Sloane,4495
D Wagner,4495
B Zorn,4495
P Stenstrm,4495
P Heildelberg,4495
H Stone,4495
P Heildelberg,4495
H Stone,4495
Y Lin,4495
J Baer,4495
E Lazowska,4495
J Misra,4495
J Archibald,4495
J Baer,4495
J Cuny,115459
A Hough,115459
J Kundu,115459
J Blakeley,4558
P Ake,4558
F Larson,4558
W Tompa,4558
G Karypis,481772
V Kumar,481772
L Freitag,481787
M Jones,481787
A Plassmann,481787
J Baker,422914
I Cruz,422914
G Liotta,422914
R Tamassia,422914
R Minnich,36761
D Burns,36761
F Hady,36761
I Hayes,89053
C Jones,89053
P SinvhalSharma,141012
L Rauchwerger,141012
J Larson,141012
R Konuru,848333
S Otto,848333
J Walpole,848333
R Prouty,848333
J Casas,848333
P Brazdil,4703
K Konolige,4703
P Clark,4703
W Blume,4723
R Eigenmann,4723
K Faigin,4723
J Grout,4723
J Hoeflinger,4723
D Padua,4723
P Petersen,4723
W Pottenger,4723
L Rauchwerger,4723
P Tu,4723
S Weatherford,4723
F Nielson,272139
H Nielson,272139
T Amtoft,272139
J Goodman,481983
J Goodman,481984
F Gasperoni,821608
P Bazire,821608
M Fleck,213358
R Gerth,36965
J VanDePol,109159
H Schwichtenberg,109159
B Corrie,36993
P Mackerras,36993
T VonEicken,36993
D Culler,36993
S Goldstein,36993
K Schauser,36993
M Dippe,36993
J Swensen,36993
S Thakkar,36993
T Joe,36993
J Hennessy,36993
H Kobayashi,36993
H Kubota,36993
S Horiguchi,36993
T Nakamura,36993
H Kobayashi,36993
S Nishimura,36993
H Kubota,36993
T Nakamura,36993
Y Shegei,36993
Y Kurzion,36993
R Yagel,36993
A Law,36993
R Yagel,36993
M Levoy,36993
J Rohlf,36993
J Helman,36993
J Nieh,36993
M Levoy,36993
P Stenstrom,36993
T Joe,36993
A Gupta,36993
J Udupa,36993
D Odhner,36993
R Yagel,36993
W Ray,36993
K Ying,36993
P Schmalbrock,36993
B Clymer,36993
E Reson,36993
R Brooks,4846
L Stein,4846
F Kon,880507
R Campbell,880507
S Tan,880507
M Valdez,880507
Z Chen,880507
J Wong,880507
W Liao,880510
S Tan,880510
R Campbell,880510
A Singhai,880522
A Sane,880522
R Campbell,880522
B Choi,62448
J Crowcroft,815169
Z Wang,815169
L Avril,815169
J Smith,815169
K Shin,573150
Q Zheng,573150
D Pradhan,115831
P Krishna,115831
N Vaidya,115831
D Boley,377988
B Preiss,416735
W Loucks,416735
I MacIntyre,416735
D Calvanese,174730
G DeGiacomo,174730
M Lenzerini,174730
M Krunz,213583
R Sass,213583
H Hughes,213583
I Kevin,370016
I Knight,370016
M Chander,370016
V Haines,370016
E Hatzivassiloglou,370016
M Hovy,370016
S Iida,370016
R Luk,370016
K Whitney,370016
G David,56044
H Anders,56044
K Saira,56044
M Sjolander,56044
M Bienkowski,89471
M desJardins,89471
R Desimone,89471
M Ginsberg,89483
R Gluck,848700
J Hatcliff,848700
J Jorgensen,848700
M Rinard,174827
P Diniz,174827
T Dean,344690
L Greenwald,344690
B Slyz,311295
M Dickerson,174896
R Scot,174896
D Scott,174896
A McElfresh,174896
E Welzl,174896
J More,848799
D Thuente,848799
P Bonatti,299341
T Christian,299341
A Fournier,475763
P Poulin,475763
S Mehrotra,514584
L Harrison,514584
I Biederman,671048
P Kalocsai,671048
I Biederman,671048
L Freitag,174955
M Jones,174955
A Paul,174955
E Plassmann,174955
D Helmbold,639002
C McDowell,639002
J Wang,639002
T McInerney,213766
D Terzopoulos,213766
C Ko,299485
G Fink,299485
K Levitt,299485
F Kelly,344826
M Marquard,62811
B Steensgaard,62811
M Schwartzbach,639170
M Schwartzbach,639170
D Long,508112
C Osterbrock,508112
L Cabrera,508112
P Thiagarajan,168503
J Henriksen,168503
B Selman,89789
R Brooks,89789
T Dean,89789
E Horvitz,89789
T Mitchell,89789
N Nilsson,89789
R Port,567029
F Cummins,567029
M Gasser,567029
C Beckmann,141735
C Polychronopoulos,141735
D Anderson,743462
J Bilmes,743462
C Wittenbrink,710044
A Pang,710044
S Lodha,710044
C Mendes,639226
M Abadi,573625
B Lampson,573625
J Levy,573625
A Rping,639245
F Weber,639245
W Zimmer,639245
A Rping,639246
A Rping,639247
E Sekerinski,639247
V Vandoctor,397264
D Magnificus,397264
J VanPaula,397264
G Severi,397264
T Knoblock,56473
E Ruf,56473
B Mohr,168669
D Brown,168669
A Malony,168669
S Chaudhuri,23097
K Shim,23097
H Ozcan,23097
S Nural,23097
P Koksal,23097
M Altinel,23097
A Dogac,23097
M Stillger,23097
J Freytag,23097
A VanDenBosch,141885
W Daelemans,141885
T Weijters,141885
G Mitchell,23104
U Dayal,23104
S Zdonik,23104
W Burgard,23109
D Fox,23109
D Hennig,23109
T Schmidt,23109
S Thrun,23130
A Bucken,23130
W Burgard,23130
D Fox,23130
T Frohlinghaus,23130
D Hennig,23130
T Hofmann,23130
M Krell,23130
T Schmidt,23130
I Kouvelas,671418
V Hardman,671418
S Chakrabarty,540443
J Wolter,540443
K Gallivan,612650
B Marsolf,612650
A Wijshoff,612650
S Balay,23263
W Gropp,23263
L Curfman,23263
M Smith,23263
B Edward,102007
H Gornish,102007
J Stankovic,135443
J Thathachar,56776
S Kirani,469809
W Tsai,469809
D Kurlander,796144
E Bier,796144
A Sastry,266636
W Clinger,266636
Z Ariola,266636
S Nowlan,194472
J Platt,194472
T Henzinger,161074
P Ho,161074
H WongToi,161074
C Carothers,56857
R Fujimoto,56857
Y Lin,56857
P England,56857
D Leake,129039
M Lucas,841582
D Wrege,841582
B Dempsey,841582
A Weaver,841582
A Chapman,841691
Y Saad,841691
A Chapman,841692
Y Saad,841692
L Wigton,841692
S Peyton,23589
J Cordy,23589
H Kevin,23589
H Will,23589
P Wadler,23589
D Hull,102384
W Kraaij,102386
A Biliris,364498
S Dar,364498
N Gehani,364498
H Jagadish,364498
K Ramamritham,364498
D Helmbold,233476
C McDowell,233476
W Bevier,23695
W Young,23695
L Karlsson,567741
J Hoffman,82523
A Kayssi,82523
J Kong,82523
D Overhauser,82523
W Lam,82523
M Matson,82523
L Glaser,82523
P McGeer,82523
L Nagel,82523
J Silva,82523
K Sakallah,82523
S Sun,82523
D Du,82523
H Chen,82523
H Yalcin,82523
J Hayes,82523
J Moore,292390
D Han,292390
M Boley,292390
R Gini,292390
K Gross,292390
G Hastings,292390
V Karypis,292390
B Mobasher,292390
A Ltzbeyer,698816
R Kesavan,17153
D Panda,17153
D Panda,17159
D Panda,17160
S Singal,17160
R Kesavan,17160
D Panda,17160
A Cassandra,17195
L Kaelbling,17195
M Littman,17195
D Leivant,489043
J Marion,489043
A Muir,102522
J GarciaLunaAceves,102522
J Power,135979
B West,135979
E Stollnitz,135979
D Salesin,135979
C Elford,868731
C Kuszmaul,868731
J Huber,868731
T Madhyastha,868731
M Singh,161436
M Singh,161437
J Davis,841954
C Lagoze,841954
D Manocha,23860
J Canny,23860
B Mukherjee,129482
K Schwan,129482
K Ghosh,129482
S Glesner,129499
D Koller,129499
S Elzer,102668
J ChuCarroll,102668
S Carberry,102668
R Michael,102689
D Aha,76133
S Lapointe,76133
C Ling,76133
S Matwin,76133
L Kale,188335
S Krishnan,188335
R Agarwala,82797
D FernandezBaca,82797
G Slutzki,82797
K Faigin,161533
J Hoeflinger,161533
D Padua,161533
P Petersen,161533
S Weatherford,161533
J Vidal,17318
E Durfee,17318
M Andersson,1021008
T Sandholm,1021008
M Andersson,1021009
T Sandholm,1021009
R Vanglabbeek,23959
S Burns,665660
K Goldman,23967
B Jonsson,23967
N Lynch,23967
M Tuttle,23967
Y Liu,102770
S Stoller,102770
T Teitelbaum,102770
S Bergamaschi,534661
B Nebel,534661
D Calvanese,534679
M Lenzerini,534679
D Nardi,534679
P Devanbu,534686
M Jones,534686
P Aczel,76285
M Abadi,665703
B Pierce,665703
G Plotkin,665703
D Banerjee,868990
B Mukherjee,868990
N AlFayoumi,835599
E Hanson,835599
M Lenzerini,534747
D Calvanese,534748
M Lenzerini,534748
N Shivakumar,155103
H GarciaMolina,155103
J Hartman,403716
J Ousterhout,403716
J Howard,403716
M Kazar,403716
S Menees,403716
D Nichols,403716
M Satyanarayanan,403716
R Sidebotham,403716
M West,403716
G Kanawati,403716
N Kanawati,403716
J Abraham,403716
W Kao,403716
R Iyer,403716
D Tang,403716
I Lee,403716
R Iyer,403716
I Lee,403716
R Iyer,403716
S Leffler,403716
M Kirk,403716
M McKusick,403716
J Quarterman,403716
M Ohta,403716
H Tezuka,403716
J Ousterhout,403716
H Da,403716
J Costa,403716
O David,403716
E Powell,403716
J Martins,403716
Y Crouzet,403716
A Silberschatz,403716
P Galvin,403716
M Sullivan,403716
R Chillarege,403716
A Tanenbaum,403716
A Thakur,403716
R Iyer,403716
L Yong,403716
I Lee,403716
M Wu,403716
W Zwaenepoel,403716
T Yeh,17519
Y Patt,17519
S Abraham,796895
H Agusleo,796895
J Cuny,200582
R Dunn,200582
S Hackstadt,200582
C Harrop,200582
H Hersey,200582
A Malony,200582
A Douglas,200582
R Toomey,200582
A Rindos,704624
S Woolet,704624
L Nicholson,704624
M Vouk,704624
V Honavar,102945
F Giunchiglia,534830
R Sebastiani,534830
R Thakur,43082
A Choudhary,43082
Z Ariola,43087
Y Huang,829138
C Ravishankar,829138
H AbdelWahab,763542
K Jeffay,763542
M Carroll,227484
L Pollock,227484
S Fox,17667
D Leake,17667
C Young,129820
N Gloy,129820
M Smith,129820
S Jain,286329
A Sharma,286329
D Edelson,358542
A Hoffmann,286381
S Thakar,286381
K Balakrishnan,76550
V Honavar,76550
T Talley,763610
K Jeffay,763610
D David,691461
C VanEssen,691461
S Grossberg,691461
E Mingolla,691461
C Pack,691461
S Grossberg,691461
A Gal,829244
O Etzion,829244
A Segev,829244
H Caussinus,802422
P McKenzie,802422
D Therien,802422
H Vollmer,802422
J Erickson,659467
K Lau,489610
S Prestwich,489610
J Ferguson,390640
J Alicia,390640
A Grice,390640
H Jee,390640
R Konuk,390640
C Roth,390640
M Abramovici,390640
P Menon,390640
J Acken,390640
J Acken,390640
F Brglez,390640
H Fujiwara,390640
B Chess,390640
T Larrabee,390640
F Ferguson,390640
T Larrabee,390640
F Ferguson,390640
J Shen,390640
A Jee,390640
F Ferguson,390640
J Garvey,390640
J Shen,390640
W Maly,390640
F Ferguson,390640
J Waicukauski,390640
E Eichelberger,390640
D Forlenza,390640
E Lindbloom,390640
T McCarthy,390640
C Ellis,462838
S Sluizer,462838
P Cashman,462838
H Smith,462838
P Hennessy,462838
G Lunt,462838
D Mitchell,286466
H Levesque,286466
C Martijn,43226
K DeSterke,43226
B Robert,43226
F Baader,43265
H Burckert,43265
J Heinsohn,43265
B Hollunder,43265
J Muller,43265
B Nebel,43265
W Nutt,43265
H Profitlich,43265
R Wells,632778
J Zhou,632778
R Golding,456395
D Long,456395
Y Zheng,76727
J Pieprzyk,76727
J Seberry,76727
M Mitzenmacher,43303
E Rundensteiner,76748
A Lee,76748
A Nica,76748
P Crandall,933687
A Chien,933687
D Reed,933687
J Baeten,691663
C Verhoef,691663
T Caussinus,802619
F Green,802634
J Hummel,17965
L Hendren,17965
A Nicolau,17965
A Finkelstein,456474
D Gabbay,456474
A Hunter,456474
J Kramer,456474
B Nuseibeh,456474
R Helm,10078
T Huynh,10078
K Marriott,10078
J Vlissides,10078
M Kass,10078
J Maloney,10078
A Borning,10078
B FreemanBenson,10078
B Myers,10078
D Guise,10078
R Dannenberg,10078
B Vander,10078
D Zanden,10078
E Kosbie,10078
A Pervin,10078
P Marchal,10078
G Nelson,10078
C Reynolds,10078
G Schechter,10078
C Elliott,10078
R Yeung,10078
S AbiEzzi,10078
P Strauss,10078
R Carey,10078
I Sutherland,10078
M Tarlton,10078
P Nong,10078
N MagnenatThalmann,10078
D Thalmann,10078
C Upson,10078
T Faulhauber,10078
D Jr,10078
D Kamins,10078
D Laidlaw,10078
J Schlegel,10078
R Vroom,10078
A VanDam,10078
A Witkin,10078
K Fleischer,10078
A Barr,10078
R Zeleznik,10078
D Brookshire,10078
A Connor,10078
M VanDam,10078
D Wloka,10078
N Aliaga,10078
P Huang,10078
B Hubbard,10078
H Knep,10078
J Hughes,10078
Y Wang,227870
D Neal,390907
R Gilks,390907
S Simon,888492
T Kent,888492
D Ronments,888492
D Helman,76945
D Bader,76945
J JaJa,76945
M Iqbal,10104
E Gornish,43594
E Granston,43594
A Veidenbaum,43594
N Ge,482010
J Hale,482010
E Charniak,482010
J Benaloh,384402
M DeMare,384402
D Beaver,528851
S Micali,528851
P Rogaway,528851
F Mueller,319033
D Whalley,319033
D Helmbold,286865
M Warmuth,286865
A Adya,10205
B Liskov,10205
S Chun,43644
Z Yingnian,43644
W Mumford,43644
J Gray,10227
P Helland,10227
P ONeil,10227
D Shasha,10227
K Karplus,43672
C Barrett,43672
R Hughey,43672
R Karchin,43684
R Hughey,43684
A Blass,802950
Y Gurevich,802950
V Kreinovich,802950
L Longpre,802950
J Benaloh,253529
J Bill,783080
S Lodha,783080
